		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
011010111   20   28   32   22   26   18   23   25  6.002357 0.646968 SUCCESS  70
011011111   16   27   21   17   16   25   26   21  9.684951 0.287838 SUCCESS  71
011101111   25   35   17   25   21   20   35   17 15.501105 0.050104 SUCCESS  72
011111111   24   23   26   23   13   28   35   21 11.586157 0.170645 SUCCESS  73
100000000   29   28   16   24   27   20   28   19  7.332274 0.501243 SUCCESS  74
100010000   24   25   18   27   27   25   19   25  3.595398 0.891661 SUCCESS  75
100100000   25   30   23   20   26   21   14   37 14.153976 0.077839 SUCCESS  76
100101000   23   22   19   26   27   26   27   17  4.671116 0.792079 SUCCESS  77
100110000   27   19   19   29   21   24   26   39 13.290755 0.102230 SUCCESS  78
100111000   16   24   24   30   24   23   24   21  4.916710 0.766440 SUCCESS  79
101000000   25   25   25   25   35   23   33   25  8.055818 0.428037 SUCCESS  80
101000100   20   28   35   34   25   19   22   25 11.545776 0.172650 SUCCESS  81
101001000   18   25   20   26   22   24   18   34  8.568853 0.379961 SUCCESS  82
101001100   30   27   26   27   31   25   23   28  4.505621 0.808871 SUCCESS  83
101010000   38   21   16   19   20   30   15   21 18.930822 0.015234 SUCCESS  84
101010100   21   25   24   25   24   26   25   25  0.672758 0.999592 SUCCESS  85
101011000   29   25   21   23   26   26   30   36  8.733686 0.365258 SUCCESS  86
101011100   22   24   27   28   11   20   30   23 10.924177 0.206033 SUCCESS  87
101100000   32   26   25   22   31   26   13   29 11.172419 0.192120 SUCCESS  88
101100100   23   27   22   31   31   15   23   20  8.950815 0.346462 SUCCESS  89
101101000   31   28   20   27   34   31   32   27 11.989302 0.151682 SUCCESS  90
101101100   26   25   20   34   33   19   23   22  9.545273 0.298402 SUCCESS  91
101110000   21   21   27   20   15   25   27   23  6.212205 0.623475 SUCCESS  92
101110100   23   25   31   24   26   27   18   31  5.927553 0.655347 SUCCESS  93
101111000   24   30   24   23   24   23   25   25  1.545909 0.991919 SUCCESS  94
101111100   21   27   21   22   22   18   32   22  6.179106 0.627177 SUCCESS  95
110000000   28   26   22   23   30   27   25   24  2.622950 0.955751 SUCCESS  96
110000010   25   26   27   20   26   31   22   29  4.326224 0.826557 SUCCESS  97
110000100   19   18   18   20   20   29   30   25  8.584740 0.378527 SUCCESS  98
110001000   22   29   20   19   20   23   21   20  5.406575 0.713367 SUCCESS  99
110001010   23   33   18   29   20   26   24   23  6.866903 0.551059 SUCCESS 100
110010000   28   27   23   20   29   25   20   24  3.477566 0.900924 SUCCESS 101
110010010   22   21   18   22   22   31   33   17 10.254915 0.247588 SUCCESS 102
110010100   27   26   22   32   30   25   24   25  4.453986 0.814019 SUCCESS 103
110011000   32   19   27   28   18   19   18   35 13.984509 0.082170 SUCCESS 104
110011010   25   26   37   32   27   23   14   30 15.579881 0.048804 SUCCESS 105
110100000   22   24   28   27   40   28   33   33 18.217870 0.019651 SUCCESS 106
110100010   26   22   28   29   22   20   18   21  5.086177 0.748327 SUCCESS 107
110100100   18   27   16   20   34   21   13   28 16.278269 0.038566 SUCCESS 108
110101000   40   19   22   30   13   25   17   24 20.965748 0.007239 FAILURE 109
110101010   20   28   22   19   27   21   24   25  3.645709 0.887592 SUCCESS 110
110101100   25   24   21   27   27   31   31   38 12.615535 0.125780 SUCCESS 111
110110000   28   22   28   20   24   34   24   17  8.400710 0.395338 SUCCESS 112
110110010   29   34   22   32   28   22   25   22  8.547007 0.381937 SUCCESS 113
110110100   29   24   16   30   31   35   24   18 13.570772 0.093662 SUCCESS 114
110111000   23   24   24   19   15   19   23   13 11.895301 0.155937 SUCCESS 115
110111010   30   24   29   25   24   22   21   28  3.537806 0.896236 SUCCESS 116
110111100   21   30   26   22   23   21   29   28  4.189856 0.839600 SUCCESS 117
111000000   28   24   30   25   26   21   21   22  3.231972 0.918968 SUCCESS 118
111000010   17   25   21   25   20   21   26   14  8.837616 0.356179 SUCCESS 119
111000100   20   23   19   27   20   25   25   24  3.280958 0.915509 SUCCESS 120
111000110   21   19   28   20   18   19   27   24  6.355854 0.607437 SUCCESS 121
111001000   21   25   22   16   23   21   24   25  4.330858 0.826107 SUCCESS 122
111001010   25   29   34   26   24   22   18   23  6.994665 0.537208 SUCCESS 123
111001100   26   21   24   20   21   25   24   24  1.942435 0.982726 SUCCESS 124
111010000   19   25   24   27   34   24   32   38 15.742066 0.046224 SUCCESS 125
111010010   18   27   22   20   30   22   17   26  7.085356 0.527452 SUCCESS 126
111010100   31   16   29   32   12   34   17   26 21.025989 0.007079 FAILURE 127
111010110   27   19   18   25   37   28   26   29 11.554382 0.172221 SUCCESS 128
111011000   29   31   29   18   23   35   26   23 10.411142 0.237346 SUCCESS 129
111011010   22   28   16   23   24   24   23   21  4.450014 0.814413 SUCCESS 130
111011100   20   29   21   22   17   21   29   22  6.398883 0.602644 SUCCESS 131
111100000   23   30   28   15   25   23   21   23  6.374390 0.605371 SUCCESS 132
111100010   17   31   17   28   23   24   27   22  7.653997 0.467977 SUCCESS 133
111100100   27   26   20   13   23   26   25   23  7.009228 0.535637 SUCCESS 134
111100110   23   22   29   20   33   20   24   27  6.290980 0.614673 SUCCESS 135
111101000   24   23   30   22   36   27   28   23  8.284201 0.406212 SUCCESS 136
111101010   32   26   21   26   19   19   28   26  6.282374 0.615634 SUCCESS 137
111101100   22   31   32   23   28   37   19   19 14.367796 0.072668 SUCCESS 138
111101110   26   25   22   35   21   21   29   20  7.824787 0.450770 SUCCESS 139
111110000   21   39   20   20   23   22   23   22 11.814540 0.159672 SUCCESS 140
111110010   25   23   27   21   25   26   25   29  1.910660 0.983629 SUCCESS 141
111110100   19   18   33   17   28   21   33   22 12.839946 0.117476 SUCCESS 142
111110110   18   32   29   23   32   33   25   18 12.495055 0.130445 SUCCESS 143
111111000   23   29   26   25   20   23   28   23  2.638838 0.954942 SUCCESS 144
111111010   23   22   24   26   26   26   34   21  5.054402 0.751746 SUCCESS 145
111111100   23   24   30   21   20   23   30   21  4.629411 0.796351 SUCCESS 146
111111110   24   23   26   23   13   28   35   21 11.586157 0.170645 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   25   24   16   21   24   30   23   30  6.247952 0.619479 SUCCESS   0
000000011   27   26   20   29   35   25   28   36 13.141147 0.107085 SUCCESS   1
000000101   22   21   20   19   23   31   17   28  7.585151 0.475005 SUCCESS   2
000000111   29   27   33   20   33   24   30   22  9.852432 0.275536 SUCCESS   3
000001001   26   24   23   32   14   27   25   25  7.544770 0.479151 SUCCESS   4
000001011   21   26   22   19   29   19   19   31  7.289246 0.505771 SUCCESS   5
000001101   28   25   31   30   22   19   18   28  7.503065 0.483451 SUCCESS   6
000001111   26   21   28   11   22   24   24   20  9.829924 0.277167 SUCCESS   7
000010001   29   28   18   26   19   25   24   24  4.553283 0.804079 SUCCESS   8
000010011   20   16   19   33   14   28   34   30 18.542902 0.017505 SUCCESS   9
000010101   21   35   23   21   22   30   19   13 14.135441 0.078303 SUCCESS  10
000010111   22   34   21   22   24   17   22   27  7.738730 0.459399 SUCCESS  11
000011001   18   28   19   31   27   27   24   28  6.494870 0.591977 SUCCESS  12
000011011   27   26   31   31   23   16   24   19  8.400710 0.395338 SUCCESS  13
000011101   27   26   28   23   23   24   36   32  9.267903 0.320203 SUCCESS  14
000011111   36   24   22   20   19   23   18   16 12.812805 0.118455 SUCCESS  15
000100011   27   19   20   25   27   24   23   28  3.282282 0.915415 SUCCESS  16
000100101   30   21   21   24   20   26   23   31  5.172234 0.739019 SUCCESS  17
000100111   17   20   18   35   25   24   29   30 11.883386 0.156483 SUCCESS  18
000101001   25   23   25   19   27   32   31   20  6.749070 0.563932 SUCCESS  19
000101011   18   34   25   22   29   23   21   18  9.103070 0.333676 SUCCESS  20
000101101   22   15   24   28   21   22   22   24  5.525732 0.700188 SUCCESS  21
000101111   26   35   25   22   25   21   23   24  5.723664 0.678154 SUCCESS  22
000110011   23   22   21   23   21   21   21   20  3.186295 0.922128 SUCCESS  23
000110101   18   27   30   32   22   21   21   31  8.867406 0.353605 SUCCESS  24
000110111   33   23   29   19   20   21   24   28  7.214442 0.513683 SUCCESS  25
000111001   24   17   26   23   26   22   21   21  3.848275 0.870547 SUCCESS  26
000111011   26   23   27   21   29   24   26   31  3.826429 0.872434 SUCCESS  27
000111101   30   25   17   17   30   33   25   24 10.468735 0.233655 SUCCESS  28
000111111   25   30   28   14   23   27   26   21  7.442825 0.489693 SUCCESS  29
001000011   29   32   19   29   18   27   23   22  7.824787 0.450770 SUCCESS  30
001000101   17   25   20   23   28   24   19   27  5.314560 0.723487 SUCCESS  31
001000111   33   20   26   14   26   24   26   32 11.316069 0.184425 SUCCESS  32
001001011   30   22   26   21   25   30   16   26  6.612702 0.578936 SUCCESS  33
001001101   30   18   19   20   24   23   21   20  6.516715 0.589554 SUCCESS  34
001001111   20   21   22   37   22   24   30   19 11.094968 0.196376 SUCCESS  35
001010011   24   21   25   13   33   19   33   19 14.754392 0.064101 SUCCESS  36
001010101   19   35   31   33   17   26   23   26 13.596589 0.092905 SUCCESS  37
001010111   19   29   23   30   29   26   16   22  7.781759 0.455074 SUCCESS  38
001011011   30   20   23   19   23   21   23   17  6.440588 0.598005 SUCCESS  39
001011101   29   31   27   29   14   32   28   30 12.835312 0.117643 SUCCESS  40
001011111   22   25   20   17   30   18   19   28  8.245807 0.409835 SUCCESS  41
001100101   25   22   17   25   19   21   26   30  5.755439 0.674605 SUCCESS  42
001100111   23   22   25   22   22   24   20   21  2.145001 0.976241 SUCCESS  43
001101011   19   24   28   30   21   22   34   29  8.656234 0.372120 SUCCESS  44
001101101   34   24   29   35   25   30   29   23 11.895963 0.155906 SUCCESS  45
001101111   24   17   30   28   29   20   21   27  6.697436 0.569601 SUCCESS  46
001110101   23   26   28   17   26   21   27   31  5.791185 0.670609 SUCCESS  47
001110111   21   23   24   23   22   29   21   30  3.621216 0.889581 SUCCESS  48
001111011   27   28   26   21   27   16   36   17 12.730720 0.121457 SUCCESS  49
001111101   23   24   20   24    8   20   18   17 17.181872 0.028270 SUCCESS  50
001111111   28   32   23   22   21   29   26   17  7.138314 0.521786 SUCCESS  51
010000011   35   27   20   23   26   17   25   27  8.680727 0.369941 SUCCESS  52
010000111   26   27   26   19   15   24   26   21  6.085766 0.637625 SUCCESS  53
010001011   15   14   22   26   21   25   22   20 10.243662 0.248339 SUCCESS  54
010001111   27   26   30   17   26   28   31   26  6.657055 0.574045 SUCCESS  55
010010011   30   14   32   29   29   24   22   23 10.485946 0.232560 SUCCESS  56
010010111   28   25   16   22   32   36   20   22 13.010737 0.111481 SUCCESS  57
010011011   24   19   21   23   29   24   23   26  2.908925 0.939942 SUCCESS  58
010011111   22   27   22   38   18   30   31   18 15.256835 0.054340 SUCCESS  59
010100011   17   20   24   21   18   28   20   23  6.821226 0.556038 SUCCESS  60
010100111   19   24   21   29   33   19   23   22  7.323669 0.502148 SUCCESS  61
010101011   19   32   34   32   24   21   20   26 11.461042 0.176919 SUCCESS  62
010101111   18   29   26   28   30   23   18   19  7.671208 0.466228 SUCCESS  63
010110011   22   19   33   22   22   33   19   20 10.289338 0.245303 SUCCESS  64
010110111   30   24   22   21   28   28   28   23  3.800612 0.874650 SUCCESS  65
010111011   24   25   29   23   19   33   30   28  7.250189 0.509896 SUCCESS  66
010111111   26   21   23   24   21   20   25   25  2.027168 0.980168 SUCCESS  67
011000111   25   20   19   25   27   24   25   28  2.943348 0.937862 SUCCESS  68
011001111   24   24   30   21   28   27   23   21  3.240577 0.918365 SUCCESS  69
011010111   21   22   23   26   23   22   33   19  5.620395 0.689668 SUCCESS  70
011011111   29   12   30   21   31   22   20   22 12.381856 0.134962 SUCCESS  71
011101111   23   21   24   19   24   33   25   36 10.672624 0.220947 SUCCESS  72
011111111   21   28   22   22   25   25   21   23  2.129113 0.976796 SUCCESS  73
100000000   25   24   16   21   24   30   23   30  6.247952 0.619479 SUCCESS  74
100010000   29   29   24   37   24   26   22   24  8.894547 0.351270 SUCCESS  75
100100000   26   27   25   27   23   20   22   21  2.333003 0.969064 SUCCESS  76
100101000   19   31   26   27   12   34   22   28 14.688194 0.065500 SUCCESS  77
100110000   20   20   31   22   28   26   29   18  7.019158 0.534567 SUCCESS  78
100111000   27   17   13   24   31   21   30   24 11.788722 0.160882 SUCCESS  79
101000000   22   30   26   33   29   34   22   23  9.945771 0.268853 SUCCESS  80
101000100   17   19   23   36   24   27   14   33 17.348029 0.026682 SUCCESS  81
101001000   29   27   24   24   22   27   18   21  3.951544 0.861469 SUCCESS  82
101001100   21   30   26   14   27   25   27   19  8.331864 0.401742 SUCCESS  83
101010000   26   23   23   26   15   18   24   18  7.601038 0.473379 SUCCESS  84
101010100   24   23   22   34   13   21   27   25 10.534933 0.229468 SUCCESS  85
101011000   23   34   25   21   25   31   27   34 10.547510 0.228679 SUCCESS  86
101011100   22   26   25   34   25   23   21   22  5.104712 0.746328 SUCCESS  87
101100000   19   35   20   19   20   26   29   33 13.010737 0.111481 SUCCESS  88
101100100   22   20   25   23   21   22   23   19  3.212112 0.920350 SUCCESS  89
101101000   23   27   22   29   30   20   22   18  5.637606 0.687751 SUCCESS  90
101101100   28   22   22   18   27   22   23   21  3.874092 0.868301 SUCCESS  91
101110000   36   19   25   27   22   26   18   21  9.815361 0.278225 SUCCESS  92
101110100   21   36   34   29   17   19   21   27 15.324357 0.053137 SUCCESS  93
101111000   23   22   23   34   29   19   27   25  6.749070 0.563932 SUCCESS  94
101111100   20   17   24   13   27   24   29   26  9.949081 0.268618 SUCCESS  95
110000000   25   21   23   21   25   30   26   30  3.859528 0.869570 SUCCESS  96
110000010   24   26   27   17   33   21   29   22  7.485854 0.485230 SUCCESS  97
110000100   25   21   22   25   23   32   30   29  5.521098 0.700701 SUCCESS  98
110001000   24   26   19   32   30   21   26   28  6.275093 0.616447 SUCCESS  99
110001010   24   27   23   26   18   23   37   20  9.849784 0.275728 SUCCESS 100
110010000   24   32   23   26   22   25   16   25  5.909018 0.657423 SUCCESS 101
110010010   27   26   16   24   30   26   26   24  4.943851 0.763560 SUCCESS 102
110010100   21   24   23   26   23   29   26   23  1.859025 0.985033 SUCCESS 103
110011000   24   19   29   22   24   23   28   22  3.265071 0.916639 SUCCESS 104
110011010   16   18   24   24   26   26   34   28  9.408905 0.308983 SUCCESS 105
110100000   29   25   24   28   32   24   16   26  7.020482 0.534424 SUCCESS 106
