		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
010110011  252  262  219  231  236  264  256  238  7.730335 0.460245 SUCCESS  64
010110111  222  243  259  236  251  238  243  279  8.813864 0.358241 SUCCESS  65
010111011  234  247  256  246  228  242  247  255  2.738478 0.949683 SUCCESS  66
010111111  262  253  263  249  247  264  236  215  8.879532 0.352560 SUCCESS  67
011000111  219  237  232  253  247  249  237  229  5.166090 0.739686 SUCCESS  68
011001111  241  260  225  222  218  254  268  237 10.667407 0.221266 SUCCESS  69
011010111  247  239  244  240  237  244  251  226  2.025658 0.980215 SUCCESS  70
011011111  241  236  244  243  273  219  229  255  8.003601 0.433118 SUCCESS  71
011101111  271  209  233  254  242  256  263  251 11.550753 0.172402 SUCCESS  72
011111111  252  233  242  233  250  253  234  229  3.214044 0.920216 SUCCESS  73
100000000  242  236  260  226  232  255  231  214  8.456924 0.390155 SUCCESS  74
100010000  241  241  263  248  240  225  276  235  7.934755 0.439869 SUCCESS  75
100100000  240  251  256  272  257  242  235  229  6.205134 0.624266 SUCCESS  76
100101000  252  287  237  240  253  236  229  230 10.765910 0.215319 SUCCESS  77
100110000  276  235  265  232  228  228  268  250 11.890746 0.156146 SUCCESS  78
100111000  254  251  261  261  245  252  262  271  7.705974 0.462706 SUCCESS  79
101000000  235  244  253  228  245  216  240  216  8.566019 0.380217 SUCCESS  80
101000100  280  224  256  258  241  229  233  228 11.218174 0.189641 SUCCESS  81
101001000  248  228  278  236  255  229  259  274 12.495531 0.130426 SUCCESS  82
101001100  224  253  257  261  237  211  229  285 16.869893 0.031493 SUCCESS  83
101010000  250  232  248  255  247  239  247  223  3.405754 0.906380 SUCCESS  84
101010100  268  253  228  242  238  250  260  245  5.245528 0.731040 SUCCESS  85
101011000  256  250  261  240  211  261  254  241  8.331943 0.401735 SUCCESS  86
101011100  232  236  244  241  228  264  266  227  6.988918 0.537829 SUCCESS  87
101100000  226  226  240  227  250  244  241  257  4.988150 0.758842 SUCCESS  88
101100100  218  255  212  243  258  223  243  266 12.509300 0.129886 SUCCESS  89
101101000  242  234  268  244  239  236  216  253  6.944433 0.542640 SUCCESS  90
101101100  233  262  245  242  270  257  254  230  6.697647 0.569578 SUCCESS  91
101110000  215  225  226  231  256  263  219  260 13.114085 0.107984 SUCCESS  92
101110100  257  244  258  247  262  223  248  251  5.061233 0.751012 SUCCESS  93
101111000  239  253  261  235  255  226  258  246  4.727595 0.786255 SUCCESS  94
101111100  243  246  248  254  258  273  261  255  6.552541 0.585586 SUCCESS  95
110000000  247  229  250  218  224  258  241  234  7.049290 0.531324 SUCCESS  96
110000010  247  233  258  243  219  244  246  256  4.667222 0.792479 SUCCESS  97
110000100  245  257  270  255  220  247  220  244  9.009810 0.341469 SUCCESS  98
110001000  202  249  255  239  227  246  268  235 12.256159 0.140135 SUCCESS  99
110001010  230  237  268  229  245  234  241  252  5.186215 0.737501 SUCCESS 100
110010000  237  250  224  265  238  233  264  247  6.315287 0.611961 SUCCESS 101
110010010  223  235  257  229  236  245  250  237  4.559187 0.803483 SUCCESS 102
110010100  254  235  239  240  228  226  225  231  5.722153 0.678322 SUCCESS 103
110011000  246  246  256  237  233  246  275  235  5.772993 0.672643 SUCCESS 104
110011010  253  242  219  258  245  230  221  248  7.020693 0.534402 SUCCESS 105
110100000  250  238  241  241  245  215  205  214 14.315181 0.073911 SUCCESS 106
110100010  257  210  248  265  243  228  247  238  8.846698 0.355393 SUCCESS 107
110100100  257  235  268  228  253  224  271  257 10.383550 0.239131 SUCCESS 108
110101000  258  243  256  238  247  235  223  230  4.701116 0.788991 SUCCESS 109
110101010  286  258  241  252  241  243  258  247  9.446187 0.306064 SUCCESS 110
110101100  245  251  253  246  222  242  254  251  3.258529 0.917102 SUCCESS 111
110110000  232  252  252  230  270  272  244  246  8.137056 0.420198 SUCCESS 112
110110010  226  272  220  256  244  243  234  248  8.250387 0.409402 SUCCESS 113
110110100  226  230  250  250  234  234  242  263  4.926718 0.765379 SUCCESS 114
110111000  226  251  218  245  269  245  231  269 10.462988 0.234021 SUCCESS 115
110111010  249  255  260  243  260  242  236  249  3.142021 0.925131 SUCCESS 116
110111100  267  237  258  236  232  229  234  243  5.559042 0.696490 SUCCESS 117
111000000  246  243  242  258  241  249  239  248  1.171969 0.996911 SUCCESS 118
111000010  244  236  246  249  241  262  213  248  5.958348 0.651898 SUCCESS 119
111000100  220  233  257  232  237  240  246  256  5.214812 0.734389 SUCCESS 120
111000110  248  275  237  266  254  263  288  261 17.629316 0.024184 SUCCESS 121
111001000  247  256  234  242  240  246  259  244  2.110392 0.977439 SUCCESS 122
111001010  234  232  232  217  229  224  252  227  8.987567 0.343346 SUCCESS 123
111001100  249  233  247  244  231  226  275  237  7.035521 0.532805 SUCCESS 124
111010000  246  264  233  251  248  232  233  224  5.339794 0.720717 SUCCESS 125
111010010  253  231  271  237  252  208  240  241 10.243740 0.248334 SUCCESS 126
111010100  272  253  251  233  243  251  215  249  8.250387 0.409402 SUCCESS 127
111010110  232  240  270  254  225  258  239  247  6.456157 0.596275 SUCCESS 128
111011000  241  249  251  239  267  243  251  239  2.987382 0.935147 SUCCESS 129
111011010  249  237  276  229  220  241  230  242  8.961088 0.345589 SUCCESS 130
111011100  231  225  247  229  245  240  256  239  4.067733 0.850961 SUCCESS 131
111100000  279  228  257  251  228  229  247  255  9.763937 0.281987 SUCCESS 132
111100010  226  223  262  239  228  237  243  253  6.403198 0.602164 SUCCESS 133
111100100  255  255  252  229  262  264  242  220  7.746223 0.458644 SUCCESS 134
111100110  251  240  234  239  236  247  245  254  1.549033 0.991863 SUCCESS 135
111101000  249  245  219  243  268  232  233  229  7.315142 0.503044 SUCCESS 136
111101010  279  262  254  249  254  253  236  269 10.668466 0.221201 SUCCESS 137
111101100  246  254  238  242  235  244  227  249  2.302101 0.970322 SUCCESS 138
111101110  236  219  233  255  277  251  249  225 10.408970 0.237486 SUCCESS 139
111110000  255  219  248  245  207  264  244  236 11.034938 0.199727 SUCCESS 140
111110010  242  254  244  221  266  272  242  222 10.110285 0.257371 SUCCESS 141
111110100  240  256  246  290  258  209  240  236 15.995021 0.042451 SUCCESS 142
111110110  240  245  242  245  222  236  229  232  4.043373 0.853189 SUCCESS 143
111111000  248  231  258  240  238  243  225  244  3.395162 0.907172 SUCCESS 144
111111010  264  237  253  261  267  227  239  233  7.523798 0.481311 SUCCESS 145
111111100  248  217  232  227  239  253  239  225  7.152030 0.520322 SUCCESS 146
111111110  252  233  242  233  250  253  234  229  3.214044 0.920216 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  271  249  266  231  244  238  251  241  6.318465 0.611606 SUCCESS   0
000000011  253  239  238  221  252  248  271  227  7.498378 0.483935 SUCCESS   1
000000101  241  253  272  234  257  246  242  247  4.872701 0.771091 SUCCESS   2
000000111  254  228  236  221  246  254  271  232  8.170949 0.416952 SUCCESS   3
000001001  257  205  246  259  238  253  250  218 11.670439 0.166525 SUCCESS   4
000001011  240  243  245  231  262  225  231  237  4.658749 0.793349 SUCCESS   5
000001101  264  227  263  241  243  273  241  271 11.105903 0.195771 SUCCESS   6
000001111  256  227  228  220  234  253  260  241  7.284426 0.506279 SUCCESS   7
000010001  230  239  250  278  212  236  244  224 12.332419 0.136977 SUCCESS   8
000010011  281  217  237  245  233  234  256  239 10.763792 0.215446 SUCCESS   9
000010101  235  216  245  240  237  255  253  270  7.665726 0.466785 SUCCESS  10
000010111  224  247  248  237  252  228  221  248  5.723213 0.678204 SUCCESS  11
000011001  233  264  239  273  235  229  246  227  8.420913 0.393470 SUCCESS  12
000011011  262  228  229  220  256  273  240  272 13.384172 0.099297 SUCCESS  13
000011101  240  245  228  237  239  253  226  258  4.044432 0.853093 SUCCESS  14
000011111  259  252  244  225  215  254  252  235  7.372337 0.497044 SUCCESS  15
000100011  245  234  251  264  238  229  259  241  4.418318 0.817548 SUCCESS  16
000100101  255  259  252  252  237  241  230  245  3.068938 0.929957 SUCCESS  17
000100111  234  250  245  249  251  220  234  268  6.199838 0.624858 SUCCESS  18
000101001  223  283  277  250  225  252  230  227 16.918615 0.030968 SUCCESS  19
000101011  246  232  238  234  250  264  260  258  4.934133 0.764592 SUCCESS  20
000101101  252  259  225  255  248  215  217  242 10.044617 0.261908 SUCCESS  21
000101111  222  245  263  245  244  206  233  248 10.335888 0.242238 SUCCESS  22
000110011  240  245  240  286  259  229  261  221 12.955209 0.113400 SUCCESS  23
000110101  246  239  263  236  240  261  244  254  3.606996 0.890729 SUCCESS  24
000110111  218  237  241  231  254  271  239  249  7.562987 0.477278 SUCCESS  25
000111001  248  263  238  261  262  271  275  237 11.605830 0.169676 SUCCESS  26
000111011  225  253  250  215  249  232  208  250 12.022083 0.150221 SUCCESS  27
000111101  239  259  211  232  269  251  237  269 11.978657 0.152159 SUCCESS  28
000111111  268  250  252  251  235  260  230  236  5.569633 0.695314 SUCCESS  29
001000011  253  252  233  222  229  265  239  262  7.475076 0.486346 SUCCESS  30
001000101  238  253  222  248  235  254  244  236  3.675841 0.885123 SUCCESS  31
001000111  243  244  240  257  251  236  230  265  3.951225 0.861497 SUCCESS  32
001001011  257  247  243  258  217  250  241  255  5.364155 0.718040 SUCCESS  33
001001101  267  241  274  235  257  217  248  257 10.977743 0.202963 SUCCESS  34
001001111  231  244  249  270  256  226  234  255  6.591730 0.581252 SUCCESS  35
001010011  235  254  250  248  224  275  218  238  9.780884 0.280743 SUCCESS  36
001010101  218  220  249  242  213  226  273  257 15.208059 0.055224 SUCCESS  37
001010111  247  233  239  221  234  238  238  246  3.703380 0.882845 SUCCESS  38
001011011  250  233  246  254  241  248  266  229  4.200129 0.838631 SUCCESS  39
001011101  246  226  239  253  249  225  195  258 14.541843 0.068691 SUCCESS  40
001011111  253  259  251  251  243  225  235  238  3.738332 0.879927 SUCCESS  41
001100101  217  199  240  256  233  248  225  212 18.923619 0.015274 SUCCESS  42
001100111  236  273  222  246  269  235  254  262 10.641987 0.222821 SUCCESS  43
001101011  217  240  253  229  228  258  254  264  8.496114 0.386566 SUCCESS  44
001101101  259  262  233  245  205  260  264  230 12.890600 0.115670 SUCCESS  45
001101111  230  244  246  250  255  244  240  240  1.651772 0.989892 SUCCESS  46
001110101  242  237  232  233  213  240  232  252  6.443447 0.597687 SUCCESS  47
001110111  245  256  265  240  272  251  212  239 10.494763 0.232001 SUCCESS  48
001111011  251  264  243  258  249  244  247  255  3.331612 0.911858 SUCCESS  49
001111101  258  257  223  240  226  246  256  264  7.158385 0.519645 SUCCESS  50
001111111  238  242  237  265  261  262  238  235  5.311196 0.723856 SUCCESS  51
010000011  248  255  238  264  243  275  268  272 12.148124 0.144716 SUCCESS  52
010000111  251  266  242  215  239  261  259  267 10.312586 0.243768 SUCCESS  53
010001011  248  247  246  240  241  213  227  241  5.615177 0.690249 SUCCESS  54
010001111  241  236  208  224  244  244  218  265 12.303821 0.138154 SUCCESS  55
010010011  242  253  273  244  244  212  228  238  9.518210 0.300481 SUCCESS  56
010010111  263  221  254  251  219  242  206  260 14.307767 0.074088 SUCCESS  57
010011011  269  245  255  230  248  250  244  248  4.244614 0.834407 SUCCESS  58
010011111  246  265  248  279  261  218  245  253 11.512623 0.174310 SUCCESS  59
010100011  233  233  236  241  258  265  247  253  4.400312 0.819322 SUCCESS  60
010100111  238  261  249  248  233  248  223  238  4.167295 0.841723 SUCCESS  61
010101011  218  210  263  237  235  240  254  254 10.800862 0.213240 SUCCESS  62
010101111  247  236  230  221  231  243  232  259  5.721094 0.678441 SUCCESS  63
010110011  248  263  240  248  248  234  276  246  6.526062 0.588518 SUCCESS  64
010110111  236  228  252  260  241  256  230  209  9.422885 0.307886 SUCCESS  65
010111011  247  226  239  250  249  203  220  233 11.940527 0.153877 SUCCESS  66
010111111  247  244  227  261  254  224  251  247  4.848340 0.773656 SUCCESS  67
011000111  246  246  248  223  253  253  232  245  3.277594 0.915749 SUCCESS  68
011001111  246  258  240  254  252  237  225  264  5.016748 0.755785 SUCCESS  69
011010111  235  239  233  229  238  253  237  261  3.871787 0.868502 SUCCESS  70
011011111  211  245  224  228  248  250  244  221  9.945055 0.268904 SUCCESS  71
011101111  254  233  278  225  262  264  223  237 12.481761 0.130968 SUCCESS  72
011111111  228  212  223  261  259  226  220  238 13.525042 0.095016 SUCCESS  73
100000000  271  249  266  231  244  238  251  241  6.318465 0.611606 SUCCESS  74
100010000  251  240  250  211  268  264  258  246  9.986362 0.265984 SUCCESS  75
100100000  242  224  227  263  254  239  266  252  7.301372 0.504493 SUCCESS  76
100101000  227  221  224  261  261  265  254  246  9.911162 0.271317 SUCCESS  77
100110000  269  218  280  260  230  257  241  220 16.088227 0.041135 SUCCESS  78
100111000  275  254  248  241  236  240  243  219  7.588407 0.474671 SUCCESS  79
101000000  263  233  260  245  240  253  247  216  6.896770 0.547810 SUCCESS  80
101000100  226  232  260  226  251  277  262  267 12.823873 0.118055 SUCCESS  81
101001000  259  228  247  250  248  241  266  271  7.412585 0.492841 SUCCESS  82
101001100  250  237  243  224  250  258  239  237  3.370801 0.908982 SUCCESS  83
101010000  272  233  251  248  220  232  213  237 11.488262 0.175538 SUCCESS  84
101010100  256  233  233  237  222  241  257  237  4.893884 0.768855 SUCCESS  85
101011000  231  248  291  231  239  263  223  237 14.558789 0.068314 SUCCESS  86
101011100  232  251  245  243  276  258  255  272  9.744872 0.283391 SUCCESS  87
101100000  222  227  242  224  249  265  252  230  8.106340 0.423152 SUCCESS  88
101100100  230  217  233  265  242  257  243  273 10.592206 0.225893 SUCCESS  89
101101000  237  287  229  260  229  257  269  263 15.842501 0.044691 SUCCESS  90
101101100  254  248  239  230  231  250  284  247  9.080774 0.335528 SUCCESS  91
101110000  253  291  255  260  233  251  236  262 13.569527 0.093699 SUCCESS  92
101110100  255  238  223  233  239  234  207  255  9.960942 0.267778 SUCCESS  93
101111000  231  260  238  245  227  237  243  235  3.775403 0.876798 SUCCESS  94
101111100  258  250  233  222  236  245  252  265  5.951993 0.652610 SUCCESS  95
110000000  257  253  272  240  257  240  245  223  7.068355 0.529276 SUCCESS  96
110000010  237  235  253  259  238  253  255  228  3.934278 0.863004 SUCCESS  97
110000100  272  242  246  241  228  237  230  232  6.152175 0.630190 SUCCESS  98
110001000  252  253  255  226  252  244  262  259  5.043227 0.752946 SUCCESS  99
110001010  266  225  231  228  254  241  246  229  6.846989 0.553228 SUCCESS 100
